YYYY/MM/DD HR:MI:SS.00  Z(km)  EVENT-ID STN   ARRIV-ID  XD(km)   BAZI   RCAL  RISC
2005/09/25 05:11:50.90  14.00   9048661 TRBA  05012959  401.33  254.30  1.06  1.40  2066
2005/09/25 05:11:50.90  14.00   9048661 FURI  09469395  427.80   28.67  1.90  2.60  2067
2005/09/25 05:33:14.77  10.00   8313860 ATD   02772051  263.73  285.57  0.01 -0.30  2068
2005/09/25 05:33:14.77  10.00   8313860 TRBA  05012967  407.69  252.89  0.39  0.60  2069
2005/09/25 05:33:14.77  10.00   8313860 UDYN  05012970  423.56  241.58 -0.69 -0.30  2070
2005/09/25 05:33:14.77  10.00   8313860 LBOS  05012965  546.32  249.30 -2.95 -2.40  2071
2005/09/25 06:32:35.07  10.00   8313864 ATD   02772091  283.59  282.36  0.67  0.50  2072
2005/09/25 06:32:35.07  10.00   8313864 TRBA  05013003  432.53  252.49  1.81  2.20  2073
2005/09/25 06:32:35.07  10.00   8313864 UDYN  18520293  448.45  241.82  0.80  1.30  2074
2005/09/25 06:37:12.13  14.00   7701889 ATD   02772107  280.35  287.91  0.23  0.10  2075
2005/09/25 06:37:12.13  14.00   7701889 TRBA  18520303  415.67  255.42 -0.68 -0.30  2076
2005/09/25 06:37:12.13  14.00   7701889 UDYN  05013013  427.79  244.19 -1.23 -0.70  2077
2005/09/25 06:43:13.13  10.00   8313866 ATD   02772129  271.78  280.77  0.09 -0.20  2078
2005/09/25 06:43:13.13  10.00   8313866 TRBA  05013018  426.19  250.82  0.78  1.20  2079
2005/09/25 06:43:13.13  10.00   8313866 LBOS  05013016  565.64  247.85 -0.59 -0.10  2080
2005/09/25 06:47:33.52  10.00   7701891 ATD   02772139  262.37  277.86  2.48 -1.60  2081
2005/09/25 06:47:33.52  10.00   7701891 UDYN  05013029  446.20  237.99  1.20  1.70  2082
2005/09/25 06:47:33.52  10.00   7701891 LBOS  05013024  564.96  246.20 -0.83 -0.30  2083
2005/09/25 07:39:25.80  10.00   7701895 ABSE  09469399  342.21  156.86 -2.37 -2.20  2084
2005/09/25 07:39:25.80  10.00   7701895 UDYN  05013036  424.09  239.59 -1.99 -1.60  2085
2005/09/25 07:39:25.80  10.00   7701895 ADEN  05013032  484.95  260.05  0.01  0.60  2086
2005/09/25 07:39:25.80  10.00   7701895 LBOS  05013034  544.79  247.77 -3.80 -3.20  2087
2005/09/25 08:18:43.10  14.00   7701898 ATD   02772223  267.71  289.96 -1.97 -2.10  2088
2005/09/25 08:18:43.10  14.00   7701898 DHBB  05013041  483.64  239.03 -2.20 -1.50  2089
2005/09/25 08:18:43.10  14.00   7701898 ADEN  05013039  484.67  264.06 -0.82 -0.20  2090
2005/09/25 08:27:38.83  14.00   7701901 ATD   02772265  275.83  287.06 -0.29 -0.40  2091
2005/09/25 08:27:38.83  14.00   7701901 ADEN  05013055  497.80  262.99  0.89  1.60  2092
2005/09/25 08:27:38.83  14.00   7701901 DHBB  05013057  499.30  238.70 -2.21 -1.40  2093
2005/09/25 08:44:51.28  14.00   8313870 ATD   02772301  282.64  293.74 -0.21 -0.30  2094
2005/09/25 08:44:51.28  14.00   8313870 TRBA  05013064  401.73  258.95 -2.17 -1.80  2095
2005/09/25 08:44:51.28  14.00   8313870 UDYN  05013067  409.14  247.18 -1.27 -0.90  2096
2005/09/25 08:44:51.28  14.00   8313870 ADEN  05013062  489.91  266.74 -2.13 -1.40  2097
2005/09/25 09:17:32.22  10.00   7701911 ATD   02772393  269.09  286.23  0.13 -0.10  2098
2005/09/25 09:17:32.22  10.00   7701911 ABSE  09469403  321.63  157.42 -3.60 -3.50  2099
2005/09/25 09:17:32.22  10.00   7701911 UDYN  05013083  425.27  242.37 -0.02  0.40  2100
2005/09/25 09:17:32.22  10.00   7701911 DHBB  05013081  497.79  237.83 -1.21 -0.50  2101
2005/09/25 09:17:32.22  10.00   7701911 BDHA  05013079  585.02  249.91 -2.44 -2.00  2102
2005/09/25 10:02:12.02  10.00   7701913 ATD   02772426  257.22  287.82  0.76  0.50  2103
2005/09/25 10:02:12.02  10.00   7701913 ADEN  05013086  479.48  262.48  1.21  1.70  2104
2005/09/25 10:02:12.02  10.00   7701913 LBOS  05013089  535.02  249.76 -2.50 -1.90  2105
2005/09/25 11:20:04.73  14.00   7701919 ATD   02772551  259.37  292.58 -1.82 -2.00  2106
2005/09/25 11:20:04.73  14.00   7701919 DHBB  05013105  469.09  239.14 -1.46 -0.80  2107
2005/09/25 11:20:04.73  14.00   7701919 ADEN  05013101  471.85  264.91 -0.84 -0.20  2108
2005/09/25 11:20:04.73  14.00   7701919 BDHA  05013104  559.28  251.61 -3.50 -2.90  2109
2005/09/25 11:43:31.28  10.00   8313882 ATD   02772635  254.82  299.03 -1.37 -1.70  2110
2005/09/25 11:43:31.28  10.00   8313882 UDYN  05012929  372.47  246.48 -3.35 -3.20  2111
2005/09/25 11:43:31.28  10.00   8313882 ADEN  05012924  453.71  267.77 -3.87 -3.40  2112
2005/09/25 13:36:06.12  10.00   8313885 ATD   02772793  249.18  305.39 -0.52 -0.80  2113
2005/09/25 13:36:06.12  10.00   8313885 DHBB  05013109  415.68  241.92 -0.70 -0.40  2114
2005/09/25 13:36:06.12  10.00   8313885 LBOS  05013112  475.75  255.49 -3.70 -3.20  2115
2005/09/25 16:22:02.87  14.00   7701955 ATD   02772914  265.36  291.45 -2.19 -2.30  2116
2005/09/25 16:22:02.87  14.00   7701955 ABSE  09469407  306.49  153.93 -1.87 -1.70  2117
2005/09/25 16:22:02.87  14.00   7701955 ALME  09469408  367.88  334.18 -1.54 -1.10  2118
2005/09/25 16:22:02.87  14.00   7701955 UDYN  05013125  405.39  244.37 -1.10 -0.70  2119
2005/09/25 16:22:02.87  14.00   7701955 FURI  09469409  442.67   28.18  0.42  1.20  2120
2005/09/25 16:22:02.87  14.00   7701955 DHBB  05013122  476.79  239.33 -2.15 -1.50  2121
2005/09/25 16:22:02.87  14.00   7701955 ADEN  05013120  479.51  264.68 -0.78 -0.10  2122
2005/09/25 19:47:56.20  10.00   7701967 ATD   02773145  268.74  289.59 -1.82 -2.10  2123
2005/09/25 19:47:56.20  10.00   7701967 TRBA  05013182  401.61  255.49 -0.76 -0.50  2124
2005/09/25 19:47:56.20  10.00   7701967 UDYN  05013185  413.96  243.87 -1.46 -1.10  2125
2005/09/25 19:47:56.20  10.00   7701967 DHBB  05013180  485.63  238.99 -2.52 -1.90  2126
2005/09/25 19:47:56.20  10.00   7701967 ADEN  05013176  486.35  263.93 -1.04 -0.50  2127
2005/09/25 19:47:56.20  10.00   7701967 BDHA  05013178  575.21  251.13 -3.87 -3.40  2128
2005/09/25 22:54:04.84  14.00   7701987 ATD   02773438  269.89  290.46 -0.43 -0.50  2129
2005/09/25 22:54:04.84  14.00   7701987 UDYN  05013260  411.81  244.38 -0.95 -0.50  2130
2005/09/25 22:54:04.84  14.00   7701987 DHBB  05013256  483.16  239.41 -1.63 -0.80  2131
2005/09/25 22:54:04.84  14.00   7701987 LBOS  05013258  537.33  251.60 -3.15 -2.50  2132
2005/09/25 22:54:04.84  14.00   7701987 BDHA  05013254  573.53  251.52 -3.15 -2.60  2133
2005/09/25 23:55:08.47  10.00   8313908 UDYN  05013288  430.81  233.00  1.35  1.80  2134
2005/09/25 23:55:08.47  10.00   8313908 DHBB  05013281  508.01  229.93 -0.63  0.10  2135
2005/09/25 23:55:08.47  10.00   8313908 LBOS  05013283  543.79  242.56  0.77  1.40  2136
2005/09/25 23:55:08.47  10.00   8313908 BDHA  05013279  579.70  243.05  0.21  0.70  2137
2005/09/26 01:16:05.13  10.00   8313929 ABSE  09469420  344.93  158.24 -2.53 -2.30  2138
2005/09/26 01:16:05.13  10.00   8313929 DHBB  05013323  506.96  235.34  1.52  2.20  2139
2005/09/26 01:16:05.13  10.00   8313929 LBOS  05013325  553.17  247.47  1.17  1.70  2140
2005/09/26 02:58:33.93  14.00   8172909 ATD   02773937  271.03  298.59 -0.63 -0.80  2141
2005/09/26 02:58:33.93  14.00   8172909 UDYN  05013342  384.03  248.20 -3.58 -3.30  2142
2005/09/26 02:58:33.93  14.00   8172909 DHBB  05013338  453.03  242.32 -4.10 -3.50  2143
2005/09/26 02:58:33.93  14.00   8172909 ADEN  17969675  468.61  268.56 -0.49  0.10  2144
2005/09/26 02:58:33.93  14.00   8172909 LBOS  17969698  512.94  254.84 -1.53 -0.80  2145
2005/09/26 02:58:33.93  14.00   8172909 BDHA  17969684  549.05  254.54 -1.56 -0.90  2146
2005/09/26 03:04:04.78  14.00   8313934 ATD   02773951  255.30  293.06 -0.30 -0.50  2147
2005/09/26 03:04:04.78  14.00   8313934 DHBB  05013345  464.98  238.90 -0.11  0.60  2148
2005/09/26 03:04:04.78  14.00   8313934 LBOS  05013347  518.61  251.59 -1.83 -1.10  2149
2005/09/26 03:04:04.78  14.00   8313934 BDHA  05013344  554.82  251.51 -1.71 -1.10  2150
2005/09/26 04:09:38.50  11.90   8616616 TRBA  05013361  397.92  260.06  2.26  2.50  2151
2005/09/26 04:09:38.50  11.90   8616616 FURI  09469433  460.86   25.67 -3.52 -2.70  2152
2005/09/26 04:09:38.50  11.90   8616616 DHBB  05013357  472.73  242.51  1.67  2.30  2153
2005/09/26 04:09:38.50  11.90   8616616 WNDE  09469435  648.80   18.46 -4.29 -3.40  2154
2005/09/26 04:19:27.09  10.00   8313936 ATD   02773964  244.97  278.66  0.65  0.30  2155
2005/09/26 04:19:27.09  10.00   8313936 UDYN  05013375  430.80  236.87  1.06  1.50  2156
2005/09/26 04:19:27.09  10.00   8313936 BDHA  05013367  584.55  245.86 -0.75 -0.20  2157
2005/09/26 09:33:55.49  19.30   7702040 ATD   02774078  259.27  292.14 -0.74 -0.70  2158
2005/09/26 09:33:55.49  19.30   7702040 ABSE  09469436  308.98  152.76 -1.18 -0.90  2159
2005/09/26 09:33:55.49  19.30   7702040 ALME  09469437  365.54  335.20 -1.03 -0.40  2160
2005/09/26 09:33:55.49  19.30   7702040 TRBA  05013439  387.16  256.11  0.60  1.10  2161
2005/09/26 09:33:55.49  19.30   7702040 UDYN  05013442  398.98  244.04 -0.35  0.20  2162
2005/09/26 09:33:55.49  19.30   7702040 FURI  09469438  446.48   28.93 -2.57 -1.60  2163
2005/09/26 09:33:55.49  19.30   7702040 DHBB  05013432  470.61  238.99 -0.47  0.40  2164
2005/09/26 09:33:55.49  19.30   7702040 ADEN  05013427  472.66  264.69  0.95  1.70  2165
2005/09/26 09:33:55.49  19.30   7702040 SANA  05013437  506.77  228.93 -2.86 -1.90  2166
2005/09/26 09:33:55.49  19.30   7702040 LBOS  05013434  524.27  251.53 -2.03 -1.20  2167
2005/09/26 09:33:55.49  19.30   7702040 BDHA  05013430  560.48  251.45 -2.06 -1.30  2168
2005/09/26 13:28:33.17  14.00   7702066 ATD   02774282  267.58  289.38  2.69 -1.50  2169
2005/09/26 13:28:33.17  14.00   7702066 TRBA  05013457  401.19  255.28  0.30  0.70  2170
2005/09/26 13:28:33.17  14.00   7702066 UDYN  05013460  413.84  243.66 -0.39  0.10  2171
2005/09/26 13:28:33.17  14.00   7702066 DHBB  05013453  485.63  238.82 -0.83 -0.10  2172
2005/09/26 13:28:33.17  14.00   7702066 ADEN  05013449  485.72  263.77  1.15  1.80  2173
2005/09/26 13:28:33.17  14.00   7702066 LBOS  05013455  538.68  251.03 -2.20 -1.60  2174
2005/09/26 13:28:33.17  14.00   7702066 BDHA  05013451  574.90  250.98 -2.40 -1.80  2175
2005/09/26 14:21:34.90   5.50   8616623 TRBA  05013469  394.48  260.94  2.31  2.40  2176
2005/09/26 14:21:34.90   5.50   8616623 DHBB  05013465  467.61  243.09  2.14  2.60  2177
2005/09/26 14:21:34.90   5.50   8616623 LBOS  05013467  528.56  255.17 -0.30  0.10  2178
2005/09/26 15:36:27.18  14.00   7994558 ATD   02774346  274.52  295.71 -0.60 -0.70  2179
2005/09/26 15:36:27.18  14.00   7994558 TRBA  05013488  389.62  259.40  0.82  1.10  2180
2005/09/26 15:36:27.18  14.00   7994558 UDYN  05013491  396.67  247.26  0.96  1.30  2181
2005/09/26 15:36:27.18  14.00   7994558 DHBB  05013484  466.22  241.68  0.19  0.90  2182
2005/09/26 15:36:27.18  14.00   7994558 ADEN  05013480  478.32  267.31 -0.04  0.60  2183
2005/09/26 15:36:27.18  14.00   7994558 LBOS  17971156  524.76  253.98 -2.02 -1.30  2184
2005/09/26 15:36:27.18  14.00   7994558 BDHA  18523411  560.91  253.74 -2.09 -1.50  2185
2005/09/26 16:35:23.30  12.10   8616626 TRBA  05013509  410.78  260.50  2.02  2.40  2186
2005/09/26 16:35:23.30  12.10   8616626 DHBB  05013505  484.01  243.32  1.73  2.40  2187
2005/09/26 16:35:23.30  12.10   8616626 LBOS  05013507  545.06  255.00 -0.30  0.30  2188
2005/09/26 17:24:29.34  10.00   7702082 ATD   02774505  253.98  284.09 -0.62 -1.00  2189
2005/09/26 17:24:29.34  10.00   7702082 TRBA  05013527  403.14  251.36  0.04  0.20  2190
2005/09/26 17:24:29.34  10.00   7702082 UDYN  05013530  421.25  240.02 -1.22 -0.80  2191
2005/09/26 17:24:29.34  10.00   7702082 DHBB  05013525  495.13  235.79 -2.45 -1.80  2192
2005/09/26 17:24:29.34  10.00   7702082 BDHA  05013523  578.62  248.28 -3.21 -2.70  2193
2005/09/26 17:59:15.40   2.00   8616628 ABSE  09469450  290.58  152.91 -3.10 -3.40  2194
2005/09/26 17:59:15.40   2.00   8616628 ALME  09469451  383.89  334.93  0.24  0.40  2195
2005/09/26 17:59:15.40   2.00   8616628 FURI  09469452  456.26   26.93 -2.51 -2.00  2196
2005/09/26 17:59:15.40   2.00   8616628 DHBB  05013534  470.64  241.21  2.01  2.30  2197
2005/09/26 17:59:15.40   2.00   8616628 LBOS  05013536  528.26  253.47 -0.43 -0.10  2198
2005/09/26 18:13:12.10   2.00   8616630 TRBA  05013557  411.10  259.07  2.38  2.40  2199
2005/09/26 18:13:12.10   2.00   8616630 DHBB  05013553  487.34  242.17  1.79  2.20  2200
2005/09/26 18:13:12.10   2.00   8616630 LBOS  05013555  546.34  253.93 -0.12  0.20  2201
2005/09/26 20:29:45.67  14.00   7702099 ATD   02774693  264.13  293.50 -1.84 -2.00  2202
2005/09/26 20:29:45.67  14.00   7702099 TRBA  05013606  387.43  257.27 -0.26  0.10  2203
2005/09/26 20:29:45.67  14.00   7702099 UDYN  05013609  397.58  245.16 -0.66 -0.30  2204
2005/09/26 20:29:45.67  14.00   7702099 DHBB  05013600  468.52  239.91 -1.64 -0.90  2205
2005/09/26 20:29:45.67  14.00   7702099 LBOS  05013602  523.89  252.39 -3.52 -2.80  2206
2005/09/26 20:29:45.67  14.00   7702099 BDHA  05013598  560.08  252.25 -3.53 -2.90  2207
2005/09/26 21:25:01.93  14.00   7702104 ATD   02774772  256.53  289.93 -0.22 -0.40  2208
2005/09/26 21:25:01.93  14.00   7702104 UDYN  05013625  404.49  242.80 -1.15 -0.70  2209
2005/09/26 21:25:01.93  14.00   7702104 ADEN  05013612  474.74  263.47 -0.28  0.40  2210
2005/09/26 21:25:01.93  14.00   7702104 DHBB  18524131  476.85  237.99 -1.26 -0.50  2211
2005/09/26 21:25:01.93  14.00   7702104 LBOS  17972844  528.58  250.51 -1.19 -0.50  2212
2005/09/26 21:25:01.93  14.00   7702104 BDHA  17972748  564.80  250.50 -1.16 -0.50  2213
2005/09/26 21:34:52.42  14.00   8313957 ATD   02774811  282.58  289.68  0.58  0.50  2214
2005/09/26 21:34:52.42  14.00   8313957 TRBA  05013634  412.84  256.60  0.79  1.20  2215
2005/09/26 21:34:52.42  14.00   8313957 UDYN  05013637  423.34  245.24  0.56  1.10  2216
2005/09/26 21:34:52.42  14.00   8313957 LBOS  05013632  549.56  252.10 -2.20 -1.60  2217
2005/09/26 21:34:52.42  14.00   8313957 BDHA  05013628  585.76  251.98 -2.19 -1.60  2218
2005/09/26 23:53:11.42  14.00   7702112 ATD   02774903  271.24  292.67  0.73  0.60  2219
2005/09/26 23:53:11.42  14.00   7702112 UDYN  05013669  405.19  245.52 -1.11 -0.70  2220
2005/09/26 23:53:11.42  14.00   7702112 DHBB  05013660  475.84  240.31 -1.93 -1.20  2221
2005/09/26 23:53:11.42  14.00   7702112 ADEN  05013656  482.15  265.60 -1.04 -0.40  2222
2005/09/26 23:53:11.42  14.00   7702112 LBOS  05013662  531.76  252.56 -3.87 -3.20  2223
2005/09/26 23:53:11.42  14.00   7702112 BDHA  05013658  567.95  252.41 -3.85 -3.30  2224
2005/09/27 00:40:25.73  10.00   8313968 TRBA  05013677  394.16  253.64  1.05  1.30  2225
2005/09/27 00:40:25.73  10.00   8313968 UDYN  05013680  409.30  241.91  0.26  0.60  2226
2005/09/27 00:40:25.73  10.00   8313968 DHBB  05013673  482.16  237.29 -1.21 -0.60  2227
2005/09/27 00:40:25.73  10.00   8313968 LBOS  05013675  532.49  249.77 -1.84 -1.30  2228
2005/09/27 00:40:25.73  10.00   8313968 BDHA  05013671  568.71  249.80 -1.75 -1.20  2229
2005/09/27 08:57:55.70  12.80   8616655 ADEN  05013715   82.60  165.17 -0.32 -0.30  2230
2005/09/27 08:57:55.70  12.80   8616655 TRBA  05013725  174.11  138.63  0.96  0.50  2231
2005/09/27 08:57:55.70  12.80   8616655 LBOS  05013722  201.74  182.18  1.20  0.90  2232
2005/09/27 08:57:55.70  12.80   8616655 BDHA  05013718  217.29  191.14  1.18  1.00  2233
2005/09/27 08:57:55.70  12.80   8616655 UDYN  05013727  249.54  148.42  1.53  1.40  2234
2005/09/27 08:57:55.70  12.80   8616655 DHBB  05013721  292.15  163.12  2.42 -2.10  2235
2005/09/27 10:02:50.00   3.30   8616658 ABSE  09469454  287.50  154.28  0.94  0.70  2236
2005/09/27 10:02:50.00   3.30   8616658 ALME  09469455  386.87  333.88  0.07  0.30  2237
2005/09/27 10:02:50.00   3.30   8616658 FURI  09469456  452.58   26.08  0.58  1.10  2238
2005/09/27 10:13:59.01  14.00   7702172 ATD   02775318  271.56  296.87 -0.82 -0.90  2239
2005/09/27 10:13:59.01  14.00   7702172 ABSE  09469458  285.94  150.83 -1.96 -1.90  2240
2005/09/27 10:13:59.01  14.00   7702172 TRBA  05013764  383.97  259.80  2.04  2.40  2241
2005/09/27 10:13:59.01  14.00   7702172 ALME  09469459  389.23  336.46 -0.93 -0.40  2242
2005/09/27 10:13:59.01  14.00   7702172 UDYN  05013767  390.60  247.47  1.51  1.90  2243
2005/09/27 10:13:59.01  14.00   7702172 FURI  09469460  467.59   27.22  1.16  2.10  2244
2005/09/27 10:13:59.01  14.00   7702172 ADEN  05013758  473.09  267.72  1.87  2.50  2245
2005/09/27 10:13:59.01  14.00   7702172 BDHA  05013760  555.03  253.96 -0.72 -0.10  2246
2005/09/27 11:10:42.85  10.00   8313978 ATD   02775361  297.32  286.00 -1.06 -1.20  2247
2005/09/27 11:10:42.85  10.00   8313978 TRBA  05013775  435.07  255.50 -0.19  0.20  2248
2005/09/27 11:10:42.85  10.00   8313978 DHBB  05013771  517.64  240.04 -1.74 -1.10  2249
2005/09/27 11:10:42.85  10.00   8313978 LBOS  05013773  572.32  251.43 -1.17 -0.70  2250
2005/09/27 13:25:12.90   4.80   8616659 ABSE  09469466  277.14  151.56  1.23  1.00  2251
2005/09/27 13:25:12.90   4.80   8616659 ALME  09469467  397.67  335.81 -3.26 -2.90  2252
2005/09/27 13:25:12.90   4.80   8616659 DHBB  05013783  463.89  242.85  1.93  2.30  2253
2005/09/27 13:25:12.90   4.80   8616659 FURI  09469468  469.55   26.06 -2.49 -1.90  2254
2005/09/27 13:25:12.90   4.80   8616659 LBOS  05013785  524.50  255.04 -0.31  0.10  2255
2005/09/27 13:50:22.20  12.20   8616660 TRBA  05013798  395.30  260.05  1.96  2.20  2256
2005/09/27 13:50:22.20  12.20   8616660 DHBB  05013794  470.26  242.40  1.75  2.40  2257
2005/09/27 13:50:22.20  12.20   8616660 LBOS  05013796  529.98  254.51 -0.54  0.10  2258
2005/09/27 13:50:22.20  12.20   8616660 BDHA  05013792  566.11  254.24 -0.72 -0.20  2259
2005/09/27 14:00:43.00  11.50   8616661 TRBA  05013809  397.65  260.38  2.22  2.50  2260
2005/09/27 14:00:43.00  11.50   8616661 DHBB  05013805  471.80  242.75  1.62  2.20  2261
2005/09/27 14:00:43.00  11.50   8616661 LBOS  05013807  532.10  254.78 -0.31  0.30  2262
2005/09/27 16:19:09.10  14.00   7994617 ATD   02775535  257.80  290.90 -0.46 -0.60  2263
2005/09/27 16:19:09.10  14.00   7994617 TRBA  05013848  389.24  255.31  1.18  1.50  2264
2005/09/27 16:19:09.10  14.00   7994617 DHBB  05013844  474.16  238.44 -0.92 -0.20  2265
2005/09/27 16:19:09.10  14.00   7994617 LBOS  05013846  526.76  250.96 -1.97 -1.30  2266
2005/09/27 20:21:36.87  10.00   8100589 ATD   02775672  254.87  286.63  0.81  0.50  2267
2005/09/27 20:21:36.87  10.00   8100589 ABSE  09469478  329.48  155.35 -2.35 -2.20  2268
2005/09/27 20:21:36.87  10.00   8100589 TRBA  05013886  397.71  252.78  0.46  0.70  2269
2005/09/27 20:21:36.87  10.00   8100589 UDYN  05013889  413.97  241.20 -0.63 -0.30  2270
2005/09/27 20:21:36.87  10.00   8100589 FURI  09469480  422.93   30.06  1.22  1.80  2271
2005/09/27 20:21:36.87  10.00   8100589 DHBB  05013882  487.21  236.73 -1.85 -1.20  2272
2005/09/27 20:21:36.87  10.00   8100589 LBOS  05013884  536.42  249.16 -2.80 -2.20  2273
2005/09/27 20:21:36.87  10.00   8100589 BDHA  05013880  572.63  249.23 -2.80 -2.30  2274
2005/09/27 20:44:41.16  14.00   8313988 ATD   02775704  291.16  291.76 -1.32 -1.40  2275
2005/09/27 20:44:41.16  14.00   8313988 TRBA  05013903  414.28  258.46  0.56  1.00  2276
2005/09/27 20:44:41.16  14.00   8313988 DHBB  05013899  491.65  241.78 -0.41  0.30  2277
2005/09/27 20:44:41.16  14.00   8313988 LBOS  05013901  549.89  253.50 -2.28 -1.70  2278
2005/09/27 20:44:41.16  14.00   8313988 BDHA  05013897  586.06  253.30 -2.47 -1.90  2279
2005/09/28 00:21:22.89  14.00   7702234 ABSE  09469482  307.25  157.86 -3.28 -3.10  2280
2005/09/28 00:21:22.89  14.00   7702234 TRBA  17976215  414.71  255.58  0.49  0.90  2281
2005/09/28 00:21:22.89  14.00   7702234 UDYN  05013975  426.64  244.31 -0.17  0.30  2282
2005/09/28 00:21:22.89  14.00   7702234 DHBB  05013968  497.97  239.49 -1.15 -0.40  2283
2005/09/28 00:21:22.89  14.00   7702234 LBOS  05013970  552.00  251.35 -2.69 -2.10  2284
2005/09/28 01:20:22.60  10.00   8616695 UDYN  05013998  402.15  247.27  2.00  2.30  2285
2005/09/28 01:20:22.60  10.00   8616695 DHBB  05013991  471.67  241.75  1.60  2.20  2286
2005/09/28 01:20:22.60  10.00   8616695 BDHA  05013989  566.36  253.68 -0.21  0.30  2287
2005/09/28 03:36:11.07  14.00   7702248 ATD   02775920  283.79  295.85 -1.53 -1.60  2288
2005/09/28 03:36:11.07  14.00   7702248 TRBA  05014020  396.68  260.27 -0.50 -0.20  2289
2005/09/28 03:36:11.07  14.00   7702248 UDYN  05014023  402.31  248.31 -0.88 -0.50  2290
2005/09/28 03:36:11.07  14.00   7702248 DHBB  05014016  471.11  242.63 -1.39 -0.70  2291
2005/09/28 03:36:11.07  14.00   7702248 ADEN  05014012  486.13  267.89 -1.83 -1.10  2292
2005/09/28 03:36:11.07  14.00   7702248 LBOS  05014018  531.21  254.69 -3.35 -2.70  2293
2005/09/28 03:36:11.07  14.00   7702248 BDHA  05014014  567.32  254.41 -3.19 -2.60  2294
2005/09/28 07:43:20.26  10.00   8314015 TRBA  05014074  388.54  251.60  1.56  1.80  2295
2005/09/28 07:43:20.26  10.00   8314015 UDYN  05014077  406.66  239.84  0.46  0.80  2296
2005/09/28 07:43:20.26  10.00   8314015 DHBB  05014070  480.69  235.52 -0.74 -0.10  2297
2005/09/28 07:43:20.26  10.00   8314015 LBOS  05014072  527.77  248.23 -1.46 -0.90  2298
